"3472067"	"0"
"3472068"	"0"
"3472069"	"2"
"3472070"	"24"
"3472071"	"25"
"3472072"	"10"
"3472073"	"70"
"3472074"	"31"
"3472075"	"10"
"3472076"	"11"
"3472077"	"3"
"3472078"	"5"
"3472079"	"44"
"3472080"	"50"
"3472081"	"2"
"3472082"	"5"
"3472083"	"9"
"3472084"	"9"
"3472085"	"3"
"3472086"	"21"
"3472087"	"3"
"3472088"	"30"
"3472089"	"21"
"3472090"	"38"
"3472091"	"366"
"3472092"	"104"
"3472093"	"6"
"3472094"	"0"
"3472095"	"16"
"3472096"	"2"
"3472097"	"43"
"3472098"	"13"
"3472099"	"0"
"3472100"	"0"
"3472101"	"2"
"3472102"	"2"
"3472103"	"39"
"3472104"	"47"
"3472105"	"0"
"3472106"	"534"
"3472107"	"11"
"3472108"	"17"
"3472109"	"54"
"3472110"	"26"
"3472111"	"21"
"3472112"	"0"
"3472113"	"3"
"3472114"	"1"
"3472115"	"1"
"3472116"	"7"
"3472117"	"24"
"3472118"	"11"
"3472119"	"4"
"3472120"	"24"
"3472121"	"35"
"3472122"	"9"
"3472123"	"2"
"3472124"	"1"
"3472125"	"3"
"3472126"	"1"
"3472127"	"1"
"3472128"	"1"
"3472129"	"3"
"3472130"	"5"
"3472131"	"5"
"3472132"	"9"
"3472133"	"0"
"3472134"	"1"
"3472135"	"4"
"3472136"	"8"
"3472137"	"0"
"3472138"	"0"
"3472139"	"26"
"3472140"	"7"
"3472141"	"37"
"3472142"	"7"
"3472143"	"52"
"3472144"	"6"
"3472145"	"0"
"3472146"	"4"
"3472147"	"10"
"3472148"	"17"
"3472149"	"5"
"3472150"	"17"
"3472151"	"4"
"3472152"	"4"
"3472153"	"4"
"3472154"	"16"
"3472155"	"7"
"3472156"	"10"
"3472157"	"5"
"3472158"	"9"
"3472159"	"3"
"3472160"	"0"
"3472161"	"8"
"3472162"	"0"
"3472163"	"0"
"3472164"	"9"
"3472165"	"12"
"3472166"	"12"
"3472167"	"10"
"3472168"	"7"
"3472169"	"10"
"3472170"	"9"
"3472171"	"9"
"3472172"	"13"
"3472173"	"4"
"3472174"	"4"
"3472175"	"6"
"3472176"	"1"
"3472177"	"0"
"3472178"	"0"
"3472179"	"0"
"3472180"	"0"
"3472181"	"0"
"3472182"	"0"
"3472183"	"0"
"3472184"	"0"
"3472185"	"0"
"3472186"	"0"
"3472187"	"0"
"3472188"	"0"
"3472189"	"0"
"3472190"	"0"
"3472191"	"0"
"3472192"	"0"
"3472193"	"0"
"3472194"	"0"
"3472195"	"0"
"3472196"	"0"
"3472197"	"0"
"3472198"	"0"
"3472199"	"0"
"3472200"	"18"
"3472201"	"2"
"3472202"	"27"
"3472203"	"2"
"3472204"	"7"
"3472205"	"18"
"3472206"	"4"
"3472207"	"3"
"3472208"	"63"
"3472209"	"6"
"3472210"	"0"
"3472211"	"78"
"3472212"	"12"
"3472213"	"22"
"3472214"	"20"
"3472215"	"17"
"3472216"	"10"
"3472217"	"18"
"3472218"	"3"
"3472219"	"20"
"3472220"	"3"
"3472221"	"25"
"3472222"	"9"
"3472223"	"7"
"3472224"	"0"
"3472225"	"4"
"3472226"	"0"
"3472227"	"0"
"3472228"	"0"
"3472229"	"0"
"3472230"	"0"
"3472231"	"0"
"3472232"	"0"
"3472233"	"0"
"3472234"	"0"
"3472235"	"0"
"3472236"	"0"
"3472237"	"0"
"3472238"	"0"
"3472239"	"0"
"3472240"	"0"
"3472241"	"0"
"3472242"	"0"
"3472243"	"0"
"3472244"	"0"
"3472245"	"0"
"3472246"	"0"
"3472247"	"0"
"3472248"	"0"
"3472249"	"0"
"3472250"	"0"
"3472251"	"0"
"3472252"	"0"
"3472253"	"0"
"3472254"	"0"
"3472255"	"0"
"3472256"	"0"
"3472257"	"0"
"3472258"	"0"
"3472259"	"0"
"3472260"	"0"
"3472261"	"0"
"3472262"	"0"
"3472263"	"0"
"3472264"	"0"
"3472265"	"0"
"3472266"	"0"
"3472267"	"0"
"3472268"	"0"
"3472269"	"0"
"3472270"	"0"
"3472271"	"0"
"3472272"	"0"
"3472273"	"0"
"3472274"	"0"
"3472275"	"0"
"3472276"	"0"
"3472277"	"0"
"3472278"	"0"
"3472279"	"0"
"3472280"	"0"
"3472281"	"0"
"3472282"	"0"
"3472283"	"0"
"3472284"	"0"
"3472285"	"0"
"3472286"	"0"
"3472287"	"0"
"3472288"	"0"
"3472289"	"0"
"3472290"	"0"
"3472291"	"0"
"3472292"	"0"
"3472293"	"0"
"3472294"	"0"
"3472295"	"0"
"3472296"	"0"
"3472297"	"0"
"3472298"	"0"
"3472299"	"0"
"3472300"	"5"
"3472301"	"2"
"3472302"	"4"
"3472303"	"33"
"3472304"	"26"
"3472305"	"9"
"3472306"	"1"
"3472308"	"15"
"3472309"	"3"
"3472310"	"7"
"3472311"	"11"
"3472312"	"7"
"3472313"	"10"
"3472314"	"2"
"3472315"	"3"
"3472316"	"0"
"3472317"	"0"
"3472318"	"0"
"3472319"	"0"
"3472320"	"0"
"3472321"	"11"
"3472322"	"37"
"3472323"	"37"
"3472324"	"21"
"3472325"	"23"
"3472326"	NA
"3472327"	"70"
"3472328"	"3"
"3472329"	"2"
"3472330"	"1"
"3472331"	"1"
"3472332"	"12"
"3472333"	"51"
"3472334"	"50"
"3472335"	"43"
"3472336"	"46"
"3472337"	"7"
"3472338"	"22"
"3472339"	"0"
"3472340"	"0"
"3472341"	"1"
"3472342"	"10"
"3472343"	"11"
"3472344"	"12"
"3472346"	"3"
"3472347"	"8"
"3472348"	"7"
"3472349"	"50"
"3472350"	"22"
"3472351"	"12"
"3472352"	"6"
"3472353"	"29"
"3472354"	"32"
"3472355"	"9"
"3472356"	"26"
"3472357"	"1"
"3472358"	"13"
"3472359"	"29"
"3472360"	"19"
"3472361"	"28"
"3472362"	"5"
"3472363"	"16"
"3472364"	"14"
"3472365"	"4"
"3472366"	"8"
"3472367"	"14"
"3472368"	"10"
"3472369"	"6"
"3472370"	"13"
"3472371"	"15"
"3472372"	NA
"3472373"	"18"
"3472374"	"23"
"3472375"	"2"
"3472376"	"4"
"3472377"	"6"
"3472378"	"7"
"3472379"	"10"
"3472380"	"3"
"3472381"	"2"
"3472382"	"14"
"3472383"	"10"
"3472384"	"34"
"3472385"	"21"
"3472386"	"18"
"3472387"	"478"
"3472388"	NA
"3472389"	"0"
"3472390"	"102"
"3472391"	"2"
"3472392"	"8"
"3472393"	"1"
"3472394"	"0"
"3472395"	"17"
"3472396"	"14"
"3472397"	"6"
"3472398"	"1"
"3472399"	"11"
"3472400"	"0"
"3472401"	"0"
"3472402"	"0"
"3472403"	"19"
"3472404"	"7"
"3472405"	"13"
"3472406"	"2"
"3472407"	"1"
"3472408"	"3"
"3472409"	"2"
"3472410"	"3"
"3472411"	"1"
"3472412"	"18"
"3472413"	"6"
"3472414"	"14"
"3472415"	"30"
"3472416"	"43"
"3472417"	"13"
"3472418"	"1"
"3472419"	"5"
"3472420"	"14"
"3472421"	"2"
"3472422"	"0"
"3472423"	"6"
"3472424"	"9"
"3472425"	"18"
"3472426"	"5"
"3472427"	"13"
"3472428"	"1"
"3472429"	"0"
"3472430"	"9"
"3472431"	"10"
"3472432"	"4"
"3472433"	"4"
"3472434"	"9"
"3472435"	"17"
"3472436"	"2"
"3472437"	"17"
"3472438"	"0"
"3472439"	"2"
"3472440"	"14"
"3472441"	"11"
"3472442"	"43"
"3472443"	"34"
"3472444"	"15"
"3472445"	"1"
"3472446"	"1"
"3472447"	"32"
"3472448"	"16"
"3472449"	"19"
"3472450"	"13"
"3472451"	"29"
"3472452"	"1"
"3472453"	"0"
"3472454"	"0"
"3472455"	"12"
"3472456"	"1"
"3472457"	"5"
"3472458"	"7"
"3472459"	"9"
"3472460"	"27"
"3472461"	"0"
"3472462"	"0"
"3472463"	"0"
"3472464"	"0"
"3472465"	"0"
"3472466"	"0"
"3472467"	"3"
"3472468"	"8"
"3472469"	"0"
"3472470"	"2"
"3472471"	"4"
"3472472"	"0"
"3472473"	"13"
"3472474"	"26"
"3472475"	"4"
"3472476"	"2"
"3472477"	"8"
"3472478"	"3"
"3472479"	"0"
"3472480"	"1"
"3472481"	"1"
"3472482"	"1"
"3472483"	"0"
"3472484"	"1"
"3472485"	"1"
"3472486"	"1"
"3472487"	"0"
"3472488"	"0"
"3472489"	"2"
"3472490"	"2"
"3472491"	"19"
"3472492"	"0"
"3472493"	"0"
"3472494"	"8"
"3472495"	"7"
"3472496"	"8"
"3472497"	"6"
"3472498"	"0"
"3472499"	"4"
"3472500"	"18"
"3472501"	"1"
"3472502"	"0"
"3472503"	"2"
"3472504"	"20"
"3472505"	"12"
"3472506"	"8"
"3472507"	"18"
"3472508"	"1"
"3472509"	"12"
"3472510"	"2"
"3472511"	"0"
"3472512"	"0"
"3472513"	"11"
"3472514"	"7"
"3472515"	"4"
"3472516"	"0"
"3472517"	"72"
"3472518"	"29"
"3472519"	"0"
"3472520"	"0"
"3472521"	"0"
"3472522"	"9"
"3472523"	"7"
"3472524"	"1"
"3472525"	"6"
"3472526"	"7"
"3472527"	"0"
"3472528"	"0"
"3472529"	"24"
"3472530"	"19"
"3472531"	"1"
"3472532"	"1"
"3472533"	"0"
"3472534"	"49"
"3472535"	"8"
"3472536"	"23"
"3472537"	"1"
"3472538"	"31"
"3472539"	"20"
"3472540"	"23"
"3472541"	"9"
"3472542"	"14"
"3472543"	"33"
"3472544"	"9"
"3472545"	"49"
"3472546"	"13"
"3472547"	"13"
"3472548"	"33"
"3472549"	"10"
"3472550"	"9"
"3472551"	"0"
"3472552"	"0"
"3472553"	"0"
"3472554"	"10"
"3472555"	"0"
"3472556"	"20"
"3472557"	"5"
"3472558"	"1"
"3472559"	"7"
"3472560"	"27"
"3472561"	"12"
"3472562"	"3"
"3472563"	"3"
"3472564"	"3"
"3472565"	"1"
"3472566"	NA
"3472567"	"0"
"3472568"	"0"
"3472569"	"27"
"3472570"	"0"
"3472571"	"22"
"3472572"	"3"
"3472573"	"1"
"3472574"	"0"
"3472575"	"7"
"3472576"	"5"
"3472577"	"11"
"3472578"	"2"
"3472579"	"5"
"3472580"	"16"
"3472581"	"4"
"3472582"	"1"
"3472583"	"16"
"3472584"	"6"
"3472585"	"0"
"3472586"	"1"
"3472587"	"0"
"3472588"	"22"
"3472589"	"0"
"3472590"	"0"
"3472591"	"0"
"3472592"	"0"
"3472593"	"1"
"3472594"	"0"
"3472595"	"6"
"3472596"	"0"
"3472597"	"0"
"3472598"	"0"
"3472599"	"0"
"3472600"	"0"
"3472601"	"2"
"3472602"	"0"
"3472603"	"0"
"3472604"	"0"
"3472605"	"0"
"3472606"	"4"
"3472607"	"0"
"3472608"	"0"
"3472609"	"0"
"3472610"	"8"
"3472611"	"5"
"3472612"	"5"
"3472613"	"0"
"3472614"	"8"
"3472615"	"12"
"3472616"	"2"
"3472617"	"2"
"3472618"	"13"
"3472619"	"7"
"3472620"	"1"
"3472621"	"5"
"3472622"	"8"
"3472623"	"9"
"3472624"	"0"
"3472625"	"0"
"3472626"	"3"
"3472627"	"3"
"3472628"	"7"
"3472629"	"10"
"3472630"	"1"
"3472631"	"1"
"3472632"	"0"
"3472633"	"1"
"3472634"	"1"
"3472635"	"0"
"3472636"	"1"
"3472637"	"11"
"3472638"	"3"
"3472639"	"12"
"3472640"	"1"
"3472641"	"1"
"3472642"	"24"
"3472643"	"7"
"3472644"	"11"
"3472645"	"0"
"3472646"	"38"
"3472647"	"7"
"3472648"	"18"
"3472649"	"23"
"3472650"	"21"
"3472651"	"21"
"3472652"	"0"
"3472653"	"19"
"3472654"	"12"
"3472655"	NA
"3472656"	"28"
"3472657"	"5"
"3472658"	"3"
"3472659"	"17"
"3472660"	"18"
"3472661"	"0"
"3472662"	"0"
"3472663"	"0"
"3472664"	"1"
"3472665"	"0"
"3472666"	"0"
"3472667"	"0"
"3472668"	"0"
"3472669"	"42"
"3472670"	NA
"3472671"	"18"
"3472672"	"33"
"3472673"	"13"
"3472674"	"12"
"3472675"	"28"
"3472676"	NA
"3472677"	"9"
"3472678"	"0"
"3472679"	"22"
"3472680"	"9"
"3472681"	"2"
"3472682"	"1"
"3472683"	"2"
"3472684"	"16"
"3472685"	"1"
"3472686"	"20"
"3472687"	"3"
"3472688"	"1"
"3472689"	"34"
"3472690"	"48"
"3472691"	"0"
"3472692"	"6"
"3472693"	"49"
"3472694"	"11"
"3472695"	"42"
"3472696"	"1"
"3472697"	"0"
"3472698"	"1"
"3472699"	"81"
"3472700"	"4"
"3472701"	"0"
"3472702"	"0"
"3472703"	"1"
"3472704"	"0"
"3472705"	"1"
"3472706"	"0"
"3472707"	"0"
"3472708"	"0"
"3472709"	"0"
"3472710"	"1"
"3472711"	"2"
"3472712"	"16"
"3472713"	"12"
"3472714"	"25"
"3472715"	"59"
"3472716"	"94"
"3472717"	"134"
"3472718"	"141"
"3472719"	"36"
"3472720"	"0"
"3472721"	"2"
"3472722"	"39"
"3472723"	"6"
"3472724"	"28"
"3472725"	"1"
"3472726"	"1"
"3472727"	"15"
"3472728"	"13"
"3472729"	"3"
"3472730"	"0"
"3472731"	NA
"3472732"	"0"
"3472733"	"0"
"3472734"	"0"
"3472735"	"1"
"3472736"	"0"
"3472737"	"1"
"3472738"	"0"
"3472739"	"0"
"3472740"	"0"
"3472741"	"0"
"3472742"	"1"
"3472743"	"0"
"3472744"	"0"
"3472745"	"0"
"3472746"	"4"
"3472747"	"1"
"3472748"	"2"
"3472749"	"0"
"3472750"	"1"
"3472751"	"0"
"3472752"	"8"
"3472753"	"2"
"3472754"	"31"
"3472755"	"0"
"3472756"	"0"
"3472757"	"1"
"3472758"	"0"
"3472759"	"0"
"3472760"	"10"
"3472761"	"6"
"3472762"	"1"
"3472763"	"0"
"3472764"	"22"
"3472765"	"3"
"3472766"	"0"
"3472767"	"0"
"3472768"	"0"
"3472769"	"0"
"3472770"	"2"
"3472771"	"11"
"3472772"	"1"
"3472773"	"2"
"3472774"	"1"
"3472775"	"39"
"3472776"	"1"
"3472777"	"0"
"3472778"	"19"
"3472779"	"10"
"3472780"	"24"
"3472781"	"0"
"3472782"	"2"
"3472783"	"15"
"3472784"	"1"
"3472785"	"10"
"3472786"	"6"
"3472787"	"1"
"3472788"	"0"
"3472789"	"3"
"3472790"	"18"
"3472791"	"14"
"3472792"	"27"
"3472793"	"20"
"3472794"	"9"
"3472795"	"3"
"3472796"	"12"
"3472797"	"10"
"3472798"	"25"
"3472799"	"2"
"3472800"	"0"
"3472801"	"1"
"3472802"	"0"
"3472803"	"1"
"3472804"	"2"
"3472805"	"0"
"3472806"	"0"
"3472807"	"0"
"3472808"	"2"
"3472809"	"0"
"3472810"	"1"
"3472811"	"0"
"3472812"	"0"
"3472813"	"2"
"3472814"	"0"
"3472815"	"1"
"3472816"	"0"
"3472817"	"0"
"3472818"	"0"
"3472819"	"0"
"3472820"	"0"
"3472821"	"1"
"3472822"	"0"
"3472823"	"0"
"3472824"	"0"
"3472825"	"1"
"3472826"	"7"
"3472827"	"5"
"3472828"	"16"
"3472829"	"17"
"3472830"	"13"
"3472831"	"89"
"3472832"	"10"
"3472833"	"13"
"3472834"	"31"
"3472835"	"36"
"3472836"	"10"
"3472837"	"20"
"3472838"	"24"
"3472839"	"11"
"3472840"	"16"
"3472841"	"38"
"3472842"	"26"
"3472843"	NA
"3472844"	"0"
"3472845"	"3"
"3472846"	"3"
"3472847"	"0"
"3472848"	"1"
"3472849"	"12"
"3472850"	"0"
"3472851"	"0"
"3472852"	"1"
"3472853"	"6"
"3472854"	"2"
"3472855"	"18"
"3472856"	"9"
"3472857"	"7"
"3472858"	NA
"3472859"	"0"
"3472860"	"0"
"3472861"	"0"
"3472862"	"0"
"3472863"	"0"
"3472864"	"0"
"3472865"	"0"
"3472866"	"0"
"3472867"	"0"
"3472868"	"0"
"3472869"	"0"
"3472870"	"0"
"3472871"	"0"
"3472872"	"0"
"3472873"	"0"
"3472874"	"0"
"3472875"	"0"
"3472876"	"0"
"3472877"	"0"
"3472878"	"0"
"3472879"	"0"
"3472880"	"0"
"3472881"	"0"
"3472882"	"0"
"3472883"	"0"
"3472884"	"0"
"3472885"	"0"
"3472886"	"0"
"3472887"	"0"
"3472888"	"0"
"3472889"	"0"
"3472890"	"0"
"3472891"	"0"
"3472892"	"0"
"3472893"	"0"
"3472894"	"0"
"3472895"	"0"
"3472896"	"0"
"3472897"	"0"
"3472898"	"0"
"3472899"	"0"
"3472900"	"7"
"3472901"	"2"
"3472902"	"3"
"3472903"	"1"
"3472904"	"6"
"3472905"	"2"
"3472906"	"1"
"3472907"	"53"
"3472908"	"31"
"3472909"	"15"
"3472910"	"31"
"3472911"	"6"
"3472912"	"39"
"3472913"	"3"
"3472914"	"21"
"3472915"	"18"
"3472916"	"0"
"3472917"	"0"
"3472918"	"0"
"3472919"	"4"
"3472920"	"0"
"3472921"	"1"
"3472922"	"1"
"3472923"	"23"
"3472924"	"23"
"3472925"	"50"
"3472926"	"5"
"3472927"	"4"
"3472928"	"12"
"3472929"	"6"
"3472930"	"5"
"3472931"	"1"
"3472932"	"13"
"3472933"	"13"
"3472934"	"0"
"3472935"	"1"
"3472936"	"25"
"11515719"	NA
"11658082"	"0"
"11800474"	"0"
"11515720"	"0"
"11658083"	"0"
"11800475"	"0"
"11515721"	"0"
"11658084"	"0"
"11800476"	"0"
"11515722"	"0"
"11658085"	"0"
"11800477"	"0"
"11515723"	"0"
"11658086"	"0"
"11800478"	"0"
"11515724"	"0"
"11658087"	"0"
"11800479"	"0"
"11515725"	"0"
"11658088"	"0"
"11800480"	"0"
"3472937"	"0"
"3472938"	"0"
"3472939"	"3"
"3472940"	"16"
"3472941"	"17"
"3472942"	"0"
"3472943"	"0"
"3472944"	"0"
"3472945"	"2"
"3472946"	"1"
"3472947"	"0"
"3472948"	"0"
"3472949"	"0"
"3472950"	"0"
"3472951"	"0"
"3472952"	"0"
"3472953"	"0"
"3472954"	"0"
"3472955"	"2"
"3472956"	"0"
"3472957"	"0"
"3472958"	"1"
"3472959"	"1"
"3472960"	"0"
"3472961"	"0"
"3472962"	"0"
"3472963"	"9"
"3472964"	"8"
"3472965"	"1"
"3472966"	"0"
"3472967"	"2"
"3472968"	"0"
"3472969"	"0"
"3472970"	"0"
"3472971"	"1"
"3472972"	"0"
"3472973"	"0"
"3472974"	"0"
"3472975"	"0"
"3472976"	"0"
"3472977"	"1"
"3472978"	"1"
"3472979"	"5"
"3472980"	"16"
"3472981"	"2"
"3472982"	"1"
"3472983"	"6"
"3472984"	NA
"3472985"	"3"
"3472986"	"18"
"3472987"	"32"
"3472988"	"5"
"3472989"	"0"
"3472990"	"10"
"3472991"	"0"
"3472992"	"0"
"3472993"	"0"
"3472994"	"7"
"3472995"	"9"
"3472996"	"2"
"3472997"	"6"
"3472998"	"39"
"3472999"	"2"
"3473000"	"0"
"3473001"	"0"
"3473002"	"0"
"3473003"	"0"
"3473004"	"2"
"3473005"	"0"
"3473006"	"0"
"3473007"	"0"
"3473008"	"1"
"3473009"	"0"
"3473010"	"0"
"3473011"	"1"
"3473012"	"0"
"3473013"	"1"
"3473014"	"0"
"3473015"	"2"
"3473016"	"0"
"3473017"	"1"
"3473018"	"0"
"3473019"	"1"
"3473020"	"2"
"3473021"	"0"
"3473022"	"2"
"3473023"	"6"
"3473024"	"3"
"3473025"	"6"
"3473026"	"0"
"3473027"	"0"
"3473028"	"0"
"3473029"	"0"
"3473030"	"0"
"3473031"	"0"
"3473032"	"0"
"3473033"	"0"
"3473034"	"0"
"3473035"	"2"
"3473036"	"9"
"3473037"	"1"
"3473038"	"1"
"3473039"	"11"
"3473040"	"5"
"3473041"	"12"
"3473042"	"1"
"3473043"	"1"
"3473044"	"1"
"3473045"	"1"
"3473046"	"1"
"3473047"	"2"
"3473048"	"3"
"3473049"	"0"
"3473050"	"3"
"3473051"	"0"
"3473052"	"0"
"3473053"	"1"
"3473054"	"1"
"3473055"	"1"
"3473056"	"2"
"3473057"	"5"
"3473058"	"0"
"3473059"	"0"
"3473060"	"0"
"3473061"	"7"
"3473062"	"0"
"3473063"	"9"
"3473064"	"2"
"3473065"	"9"
"3473066"	"1"
"3473067"	"0"
"3473068"	NA
"3473069"	"35"
"3473070"	"9"
"3473071"	"21"
"3473072"	"10"
"3473073"	"2"
"3473074"	"12"
"3473075"	"20"
"3473076"	"10"
"3473077"	"80"
"3473078"	"0"
"3473079"	"39"
"3473080"	"8"
"3473081"	"0"
"3473082"	"0"
"3473083"	"1"
"3473084"	"0"
"3473085"	"0"
"3473086"	"1"
"3473087"	"0"
"3473088"	NA
"3473089"	"0"
"3473090"	"0"
"3473091"	"2"
"3473092"	"0"
"3473093"	"0"
"3473094"	"0"
"3473095"	"2"
"3473096"	"4"
"3473097"	"5"
"3473098"	"4"
"3473099"	"7"
"3473100"	"14"
"3473101"	"0"
"3473102"	"3"
"3473103"	"1"
"3473104"	"0"
"3473105"	"1"
"3473106"	"0"
"3473107"	"0"
"3473108"	"0"
"3473109"	"2"
"3473110"	NA
"3473111"	"0"
"3473112"	"0"
"3473113"	"4"
"3473114"	"18"
"3473115"	"21"
"3473116"	"3"
"3473117"	"13"
"3473118"	"18"
"3473119"	"5"
"3473120"	"2"
"3473121"	"1"
"3473122"	"5"
"3473123"	"0"
"3473124"	"2"
"3473125"	"8"
"3473126"	"6"
"3473127"	"3"
"3473128"	"0"
"3473129"	"27"
"3473130"	"1"
"3473131"	"2"
"3473132"	"16"
"3473133"	"5"
"3473134"	"5"
"3473135"	"20"
"3473136"	"5"
"3473137"	"19"
"3473138"	"16"
"3473139"	"10"
"3473140"	"2"
"3473141"	"2"
"3473142"	"9"
"3473143"	"3"
"3473144"	"4"
"3473145"	"8"
"3473146"	"21"
"3473147"	"24"
"3473148"	"5"
"3473149"	"0"
"3473150"	"3"
"3473151"	"10"
"3473152"	"24"
"3473153"	"12"
"3473154"	"48"
"3473155"	"12"
"3473156"	"7"
"3473157"	"0"
"3473158"	"1"
"3473159"	"0"
"3473160"	"5"
"3473161"	"11"
"3473162"	"5"
"3473163"	"2"
"3473164"	"0"
"3473165"	"12"
"3473166"	"13"
"3473167"	"18"
"3473168"	"5"
"3473169"	"13"
"3473170"	"6"
"3473171"	"4"
"3473172"	"9"
"3473173"	"2"
"3473174"	"3"
"3473175"	"3"
"3473176"	"5"
"3473177"	"4"
"3473178"	"4"
"3473179"	"5"
"3473180"	"30"
"3473181"	"19"
"3473182"	"2"
"3473183"	"0"
"3473184"	"9"
"3473185"	"46"
"3473186"	"8"
"3473187"	"0"
"3473188"	"3"
"3473189"	"3"
"3473190"	"4"
"3473191"	"19"
"3473192"	"6"
"3473193"	"13"
"3473194"	"18"
"3473195"	"12"
"3473196"	"24"
"3473197"	"10"
"3473198"	"4"
"3473199"	"0"
"3473200"	"0"
"3473201"	"0"
"3473202"	"0"
"3473203"	"3"
"3473204"	"12"
"3473205"	"0"
"3473206"	"0"
"3473207"	"0"
"3473208"	"1"
"3473209"	"0"
"3473210"	"4"
"3473211"	"1"
"3473212"	"2"
"3473213"	"0"
"3473214"	"1"
"3473215"	"1"
"3473216"	"0"
"3473217"	"0"
"3473218"	"0"
"3473219"	"1"
"3473220"	"0"
"3473221"	"1"
"3473222"	"0"
"3473223"	"1"
"3473224"	"1"
"3473225"	"2"
"3473226"	"6"
"3473227"	"9"
"3473228"	"4"
"3473229"	"2"
"3473230"	"1"
"3473231"	"1"
"3473232"	"0"
"3473233"	"3"
"3473234"	"6"
"3473235"	"0"
"3473236"	"0"
"3473237"	"1"
"3473238"	"1"
"3473239"	"2"
"3473240"	"1"
"3473241"	"1"
"3473242"	"0"
"3473243"	"0"
"3473244"	"3"
"3473245"	"3"
"3473246"	"1"
"3473247"	"5"
"3473248"	"0"
"3473249"	"7"
"3473250"	"3"
"3473251"	"8"
"3473252"	"5"
"3473253"	"4"
"3473254"	"1"
"3473255"	"0"
"3473256"	"0"
"3473257"	"2"
"3473258"	"13"
"3473259"	"0"
"3473260"	"4"
"3473261"	"1"
"3473262"	"13"
"3473263"	"0"
"3473264"	"0"
"3473265"	"0"
"3473266"	"0"
"3473267"	"0"
"3473268"	"5"
"3473269"	"0"
"3473270"	"2"
"3473271"	"13"
"3473272"	"7"
"3473273"	"12"
"3473274"	"3"
"3473275"	"7"
"3473276"	"21"
"3473277"	"0"
"3473278"	"18"
"3473279"	"2"
"3473280"	"3"
"3473281"	"19"
"3473282"	"14"
"3473283"	"17"
"3473284"	"9"
"3473285"	"6"
"3473286"	"1"
"3473287"	"3"
"3473288"	"4"
"3473289"	"0"
"3473290"	"0"
"3473291"	"0"
"3473292"	"0"
"3473293"	"3"
"3473294"	"6"
"3473295"	"0"
"3473296"	"0"
"3473297"	"5"
"3473298"	"5"
"3473299"	"0"
"3473300"	"0"
"3473301"	"12"
"3473302"	"9"
"3473303"	"5"
"3473304"	"14"
"3473305"	"2"
"3473306"	"1"
"3473307"	"2"
"3473308"	"3"
"3473309"	"2"
"3473310"	"8"
"3473311"	"0"
"3473312"	"0"
"3473313"	"0"
"3473314"	"0"
"3473315"	"0"
"3473316"	"0"
"3473317"	"2"
"3473318"	"0"
"3473319"	"51"
"3473320"	"1"
"3473321"	"3"
"3473322"	"10"
"3473323"	"52"
"3473324"	"0"
"3473325"	"0"
"3473326"	"8"
"3473327"	"17"
"3473328"	"3"
"3473329"	"14"
"3473330"	"0"
"3473331"	NA
"3473332"	"0"
"3473333"	"2"
"3473334"	"0"
"3473335"	"0"
